Waste Stream,Location,Year,Scenario,additionalSpecification,Stock/Flow ID,Layer 1,Layer 2,Layer 3,Layer 4,Value,Unit
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,anodeActiveMaterial,,,20658.06821,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,anodeActiveMaterial,shadowMaterial,,20658.06821,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,anodeActiveMaterial,shadowMaterial,Zn,20658.06821,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,batteryCellBinder,,,7713.34371,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,batteryCellBinder,plastics,,7713.34371,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,batteryCellBinder,plastics,undefinedElements,7713.34371,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,batteryCellCasing,,,26228.90584,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,batteryCellCasing,ferrousMetals,,23414.50639,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,batteryCellCasing,ferrousMetals,undefinedElements,23414.50639,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,batteryCellElectrolyte,,,18434.97141,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,batteryCellElectrolyte,shadowMaterial,,18434.97141,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,batteryCellElectrolyte,shadowMaterial,Cl,595.9010181,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,batteryCellElectrolyte,shadowMaterial,H,1236.043958,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,batteryCellElectrolyte,shadowMaterial,K,6191.57534,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,batteryCellElectrolyte,shadowMaterial,N,78.97104305,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,batteryCellElectrolyte,shadowMaterial,Na,335.4173467,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,batteryCellElectrolyte,shadowMaterial,O,9631.782302,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,batteryCellElectrolyte,shadowMaterial,Zn,365.2804023,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,batteryCellSeparator,,,1171.268052,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,batteryCellSeparator,paperCarton,,1165.060956,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,batteryCellSeparator,paperCarton,undefinedElements,1165.060956,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,batteryCellSeparator,plastics,,6.207096217,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,batteryCellSeparator,plastics,undefinedElements,6.207096217,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,cathodeActiveMaterial,,,41783.26642,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,cathodeActiveMaterial,shadowMaterial,,41772.94312,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,cathodeActiveMaterial,shadowMaterial,Ag,86.48620693,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,cathodeActiveMaterial,shadowMaterial,Hg,0.049212489,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,cathodeActiveMaterial,shadowMaterial,Mn,26337.59197,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,cathodeActiveMaterial,shadowMaterial,O,15348.81574,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,cathodeAdditive,,,37.94394411,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,cathodeAdditive,shadowMaterial,,37.94394411,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,cathodeAdditive,shadowMaterial,Mn,14.97647474,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,cathodeAdditive,shadowMaterial,Ni,13.23105331,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,cathodeAdditive,shadowMaterial,O,9.736416058,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,currentCollectorCathode,,,4441.20545,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,currentCollectorCathode,shadowMaterial,,4441.20545,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battZn,currentCollectorCathode,shadowMaterial,C,4441.20545,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,,,,4378.470097,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,anodeActiveMaterial,,,137.8123463,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,anodeActiveMaterial,shadowMaterial,,137.8123463,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,anodeActiveMaterial,shadowMaterial,Li,137.8123463,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,batteryCellBinder,,,32.18175521,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,batteryCellBinder,plastics,,21.89235049,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,batteryCellBinder,plastics,undefinedElements,21.89235049,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,batteryCellBinder,undefinedMaterials,,10.28940473,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,batteryCellBinder,undefinedMaterials,undefinedElements,10.28940473,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,batteryCellCasing,,,2195.58383,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,batteryCellCasing,ferrousMetals,,1810.82577,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,batteryCellCasing,ferrousMetals,undefinedElements,1810.82577,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,batteryCellElectrolyte,,,405.3368692,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,batteryCellElectrolyte,organicSolvents,,285.709174,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,batteryCellElectrolyte,organicSolvents,undefinedElements,285.709174,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,batteryCellElectrolyte,shadowMaterial,,119.6276952,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,batteryCellElectrolyte,shadowMaterial,Al,7.815733316,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,batteryCellElectrolyte,shadowMaterial,B,0.829847002,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,batteryCellElectrolyte,shadowMaterial,Br,31.8565656,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,batteryCellElectrolyte,shadowMaterial,Cl,57.13896079,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,batteryCellElectrolyte,shadowMaterial,F,5.834119514,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,batteryCellElectrolyte,shadowMaterial,Ga,4.885715858,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,batteryCellElectrolyte,shadowMaterial,Li,6.93316149,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,batteryCellElectrolyte,shadowMaterial,O,4.333591676,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,batteryCellSeparator,,,191.010758,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,batteryCellSeparator,glass,,12.80702503,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,batteryCellSeparator,glass,undefinedElements,12.80702503,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,batteryCellSeparator,plastics,,178.203733,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,batteryCellSeparator,plastics,undefinedElements,178.203733,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,cathodeActiveMaterial,,,1206.596897,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,cathodeActiveMaterial,CFx,,103.1129708,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,cathodeActiveMaterial,CFx,undefinedElements,103.1129708,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,cathodeActiveMaterial,shadowMaterial,,1103.483926,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,cathodeActiveMaterial,shadowMaterial,Cl,248.6918474,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,cathodeActiveMaterial,shadowMaterial,Mn,190.4910993,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,cathodeActiveMaterial,shadowMaterial,O,359.2757907,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,cathodeActiveMaterial,shadowMaterial,S,305.0251889,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,currentCollectorCathode,,,209.9476412,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,currentCollectorCathode,shadowMaterial,,209.9476412,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,currentCollectorCathode,shadowMaterial,C,173.8252629,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiPrimary,currentCollectorCathode,shadowMaterial,undefinedElements,36.1223783,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,,,,63823.11897,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,anodeActiveMaterial,,,13520.05964,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,anodeActiveMaterial,graphite,,13504.17702,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,anodeActiveMaterial,graphite,C,13504.17702,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,anodeActiveMaterial,shadowMaterial,,15.88261324,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,anodeActiveMaterial,shadowMaterial,Si,15.88261324,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,batteryCellBinder,,,1164.406184,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,batteryCellBinder,additives,,194.6790863,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,batteryCellBinder,additives,undefinedElements,194.6790863,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,batteryCellBinder,plastics,,969.7270981,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,batteryCellBinder,plastics,undefinedElements,969.7270981,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,batteryCellCasing,,,7875.772881,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,batteryCellCasing,AlAndAlAlloys,,3240.88054,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,batteryCellCasing,AlAndAlAlloys,undefinedElements,3240.88054,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,batteryCellCasing,ferrousMetals,,3796.122528,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,batteryCellCasing,ferrousMetals,undefinedElements,3796.122528,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,batteryCellCasing,plastics,,838.7698118,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,batteryCellCasing,plastics,undefinedElements,838.7698118,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,batteryCellElectrolyte,,,7979.950439,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,batteryCellElectrolyte,organicSolvents,,6614.580919,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,batteryCellElectrolyte,organicSolvents,undefinedElements,6614.580919,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,batteryCellElectrolyte,shadowMaterial,,1365.36952,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,batteryCellElectrolyte,shadowMaterial,F,1024.02714,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,batteryCellElectrolyte,shadowMaterial,Li,68.26847601,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,batteryCellElectrolyte,shadowMaterial,P,273.073904,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,batteryCellSeparator,,,2208.180152,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,batteryCellSeparator,plastics,,1971.717313,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,batteryCellSeparator,plastics,undefinedElements,1971.717313,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,cathodeActiveMaterial,,,21556.51715,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,,21556.51715,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Al,7.825222972,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Co,6603.755504,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Fe,1079.704646,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Li,1412.936675,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Mn,1785.472821,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Ni,2723.739358,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,O,7344.352993,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,P,598.7167883,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,cathodeAdditive,,,647.4514916,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,cathodeAdditive,shadowMaterial,,647.4514916,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,cathodeAdditive,shadowMaterial,C,647.4514916,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,currentCollectorAnode,,,5350.50882,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,currentCollectorAnode,shadowMaterial,,5350.50882,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,currentCollectorAnode,shadowMaterial,Cu,5350.50882,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,currentCollectorCathode,,,3520.272219,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,currentCollectorCathode,shadowMaterial,,3520.272219,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battLiRechargeable,currentCollectorCathode,shadowMaterial,Al,3520.272219,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,,,,10842.71101,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,anodeActiveMaterial,,,1630.743735,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,anodeActiveMaterial,shadowMaterial,,1630.743735,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,anodeActiveMaterial,shadowMaterial,Cd,1630.743735,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,batteryCellBinder,,,3.252813302,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,batteryCellBinder,plastics,,3.252813302,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,batteryCellBinder,plastics,undefinedElements,3.252813302,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,batteryCellCasing,,,3317.869568,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,batteryCellCasing,ferrousMetals,,3317.869568,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,batteryCellCasing,ferrousMetals,undefinedElements,3317.869568,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,batteryCellElectrolyte,,,1794.468672,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,batteryCellElectrolyte,shadowMaterial,,1794.468672,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,batteryCellElectrolyte,shadowMaterial,H,142.3013657,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,batteryCellElectrolyte,shadowMaterial,K,401.0637481,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,batteryCellElectrolyte,shadowMaterial,Li,19.20081479,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,batteryCellElectrolyte,shadowMaterial,Na,64.06253158,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,batteryCellElectrolyte,shadowMaterial,O,1167.840212,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,batteryCellSeparator,,,544.3040926,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,batteryCellSeparator,plastics,,544.3040926,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,batteryCellSeparator,plastics,undefinedElements,544.3040926,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,cathodeActiveMaterial,,,2284.559209,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,cathodeActiveMaterial,shadowMaterial,,2284.559209,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,cathodeActiveMaterial,shadowMaterial,H,36.32449143,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,cathodeActiveMaterial,shadowMaterial,Ni,1671.383517,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,cathodeActiveMaterial,shadowMaterial,O,576.8512003,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,cathodeAdditive,,,108.4271101,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,cathodeAdditive,shadowMaterial,,108.4271101,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,cathodeAdditive,shadowMaterial,C,45.83213943,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,cathodeAdditive,shadowMaterial,Co,45.83213943,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,cathodeAdditive,shadowMaterial,H,0.997529413,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,cathodeAdditive,shadowMaterial,O,15.7653018,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,currentCollectorAnode,,,647.3098471,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,currentCollectorAnode,ferrousMetals,,647.3098471,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,currentCollectorAnode,ferrousMetals,undefinedElements,647.3098471,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,currentCollectorCathode,,,511.7759595,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,currentCollectorCathode,ferrousMetals,,511.7759595,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiCd,currentCollectorCathode,ferrousMetals,undefinedElements,511.7759595,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,,,,7418.156042,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,anodeActiveMaterial,,,1301.14457,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,anodeActiveMaterial,shadowMaterial,,1301.14457,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,anodeActiveMaterial,shadowMaterial,Al,16.00407821,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,anodeActiveMaterial,shadowMaterial,Ce,89.90908977,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,anodeActiveMaterial,shadowMaterial,Co,191.918824,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,anodeActiveMaterial,shadowMaterial,Cr,40.98605395,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,anodeActiveMaterial,shadowMaterial,Fe,4.814234908,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,anodeActiveMaterial,shadowMaterial,La,149.6316255,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,anodeActiveMaterial,shadowMaterial,Mn,63.36574055,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,anodeActiveMaterial,shadowMaterial,Nd,86.65622834,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,anodeActiveMaterial,shadowMaterial,Ni,559.2319361,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,anodeActiveMaterial,shadowMaterial,Pr,13.53190353,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,anodeActiveMaterial,shadowMaterial,Sm,2.862518053,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,anodeActiveMaterial,shadowMaterial,Ti,17.56545169,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,anodeActiveMaterial,shadowMaterial,Zn,59.59242129,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,anodeActiveMaterial,shadowMaterial,otherElements,5.074463822,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,batteryCellBinder,,,2.225446813,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,batteryCellBinder,plastics,,2.225446813,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,batteryCellBinder,plastics,undefinedElements,2.225446813,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,batteryCellCasing,,,1844.153592,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,batteryCellCasing,ferrousMetals,,1844.153592,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,batteryCellCasing,ferrousMetals,undefinedElements,1844.153592,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,batteryCellElectrolyte,,,752.9428382,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,batteryCellElectrolyte,shadowMaterial,,752.9428382,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,batteryCellElectrolyte,shadowMaterial,H,59.78366136,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,batteryCellElectrolyte,shadowMaterial,K,168.2827243,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,batteryCellElectrolyte,shadowMaterial,Li,8.056488369,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,batteryCellElectrolyte,shadowMaterial,Na,26.80476504,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,batteryCellElectrolyte,shadowMaterial,O,490.0151991,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,batteryCellSeparator,,,376.1005113,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,batteryCellSeparator,plastics,,376.1005113,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,batteryCellSeparator,plastics,undefinedElements,376.1005113,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,cathodeActiveMaterial,,,2339.686416,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,cathodeActiveMaterial,shadowMaterial,,2339.686416,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,cathodeActiveMaterial,shadowMaterial,H,43.05023005,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,cathodeActiveMaterial,shadowMaterial,Ni,1614.383627,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,cathodeActiveMaterial,shadowMaterial,O,682.2525588,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,currentCollectorAnode,,,448.0566249,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,currentCollectorAnode,ferrousMetals,,448.0566249,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,currentCollectorAnode,ferrousMetals,undefinedElements,448.0566249,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,currentCollectorCathode,,,353.8460432,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,currentCollectorCathode,ferrousMetals,,353.8460432,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battNiMH,currentCollectorCathode,ferrousMetals,undefinedElements,353.8460432,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battPb,,,,816946.3793,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battPb,anodeActiveMaterial,,,328771.1039,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battPb,anodeActiveMaterial,shadowMaterial,,328771.1039,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battPb,anodeActiveMaterial,shadowMaterial,Pb,328771.1039,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battPb,batteryCellBinder,,,14744.88587,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battPb,batteryCellBinder,undefinedMaterials,,14744.88587,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battPb,batteryCellBinder,undefinedMaterials,undefinedElements,14744.88587,Mg
BATT,EU27+4,2025,REC,,BATT_colletedAndTreated,battPb,batteryCellCasing,,,59776.56434,Mg
